Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-16,23332.0,23767.0,23079.0,23407.0,236013,0,0
2020-04-17,24072.0,24327.0,23701.0,24159.0,231633,0,0
2020-04-20,24088.0,24203.0,23441.0,23488.0,208145,0,0
2020-04-21,23457.0,23682.0,22814.0,22929.0,249722,0,0
2020-04-22,22976.0,23503.0,22815.0,23356.0,179294,0,0
2020-04-23,23375.0,23772.0,23231.0,23337.0,211387,0,0
2020-04-24,23332.0,23730.0,23155.0,23658.0,169747,0,0
2020-04-27,23647.0,24100.0,23535.0,23999.0,143528,0,0
2020-04-28,24015.0,24435.0,23878.0,24045.0,192238,0,0
2020-04-29,24036.0,24688.0,23971.0,24566.0,178479,0,0
2020-04-30,24676.0,24792.0,24072.0,24230.0,204630,0,0
2020-05-01,24052.0,24078.0,23530.0,23619.0,169783,0,0
2020-05-04,23364.0,23658.0,23208.0,23571.0,157510,0,0
2020-05-05,23587.0,24057.0,23577.0,23761.0,177193,0,0
2020-05-06,23762.0,23995.0,23497.0,23513.0,179243,0,0
2020-05-07,23493.0,23999.0,23428.0,23843.0,169833,0,0
2020-05-08,23855.0,24327.0,23849.0,24286.0,156060,0,0
2020-05-11,24228.0,24471.0,23973.0,24124.0,175632,0,0
2020-05-12,24105.0,24293.0,23468.0,23574.0,209788,0,0
2020-05-13,23494.0,23780.0,22980.0,23166.0,308738,0,0
2020-05-14,23232.0,23592.0,22704.0,23534.0,328589,0,0
2020-05-15,23526.0,23677.0,23241.0,23517.0,272384,0,0
2020-05-18,23600.0,24640.0,23538.0,24507.0,209126,0,0
2020-05-19,24479.0,24765.0,24120.0,24158.0,235950,0,0
2020-05-20,24125.0,24583.0,24076.0,24519.0,192898,0,0
2020-05-21,24545.0,24660.0,24300.0,24376.0,213835,0,0
2020-05-22,24377.0,24506.0,24101.0,24424.0,194134,0,0
2020-05-26,24411.0,25127.0,24376.0,25002.0,252113,0,0
2020-05-27,25007.0,25572.0,24913.0,25534.0,251034,0,0
2020-05-28,25543.0,25794.0,25311.0,25457.0,230294,0,0
2020-05-29,25448.0,25500.0,24991.0,25378.0,268921,0,0
2020-06-01,25231.0,25519.0,25089.0,25463.0,175632,0,0
2020-06-02,25458.0,25720.0,25291.0,25701.0,174040,0,0
2020-06-03,25701.0,26328.0,25679.0,26228.0,181751,0,0
2020-06-04,26265.0,26368.0,26056.0,26253.0,227967,0,0
2020-06-05,26283.0,27325.0,26212.0,27072.0,295068,0,0
2020-06-08,27124.0,27563.0,27031.0,27527.0,191224,0,0
2020-06-09,27562.0,27624.0,27126.0,27264.0,222341,0,0
2020-06-10,27257.0,27488.0,26901.0,26961.0,266709,0,0
2020-06-11,26954.0,26997.0,25060.0,25165.0,454085,0,0
2020-06-12,25200.0,25952.0,25064.0,25536.0,274200,0,0
2020-06-15,25176.0,25884.0,24550.0,25805.0,170675,0,0
2020-06-16,25834.0,26779.0,25789.0,26320.0,141051,0,0
2020-06-17,26249.0,26623.0,26049.0,26150.0,60277,0,0
2020-06-18,26141.0,26275.0,25743.0,26024.0,33189,0,0
2020-06-19,26059.0,26484.220703125,25985.0,26484.220703125,258223,0,0
2020-06-22,25370.0,25987.0,25230.0,25953.0,176355,0,0
2020-06-23,25955.0,26294.0,25514.0,26020.0,200223,0,0
2020-06-24,25986.0,26134.0,25159.0,25393.0,281371,0,0
2020-06-25,25379.0,25659.0,25003.0,25596.0,263063,0,0
2020-06-26,25540.0,25653.0,24837.0,24950.0,262641,0,0
2020-06-29,24777.0,25543.0,24743.0,25497.0,225691,0,0
2020-06-30,25479.0,25772.0,25301.0,25689.0,200320,0,0
2020-07-01,25653.0,25893.0,25381.0,25575.0,218368,0,0
2020-07-02,25549.0,26088.0,25515.0,25759.0,201493,0,0
2020-07-06,25689.0,26197.0,25657.0,26179.0,255602,0,0
2020-07-07,26167.0,26280.0,25741.0,25770.0,192273,0,0
2020-07-08,25770.0,25999.0,25661.0,25969.0,209659,0,0
2020-07-09,25995.0,26029.0,25397.0,25571.0,239986,0,0
2020-07-10,25589.0,26003.0,25293.0,25977.0,229586,0,0
2020-07-13,26025.0,26524.0,25914.0,25968.0,265051,0,0
2020-07-14,25986.0,26575.0,25874.0,26491.0,296495,0,0
2020-07-15,26644.0,27063.0,26571.0,26765.0,242949,0,0
2020-07-16,26814.0,26858.0,26465.0,26553.0,198313,0,0
2020-07-17,26565.0,26724.0,26502.0,26520.0,151722,0,0
2020-07-20,26541.0,26655.0,26330.0,26633.0,168308,0,0
2020-07-21,26625.0,26925.0,26590.0,26726.0,173817,0,0
2020-07-22,26727.0,26928.0,26526.0,26884.0,162999,0,0
2020-07-23,26885.0,27057.0,26449.0,26543.0,193084,0,0
2020-07-24,26548.0,26615.0,26290.0,26322.0,179326,0,0
2020-07-27,26275.0,26523.0,26232.0,26484.0,141718,0,0
2020-07-28,26512.0,26599.0,26252.0,26297.0,147516,0,0
2020-07-29,26295.0,26500.0,26187.0,26440.0,138125,0,0
2020-07-30,26454.0,26477.0,25881.0,26218.0,214147,0,0
2020-07-31,26414.0,26457.0,25905.0,26319.0,235903,0,0
2020-08-03,26400.0,26603.0,26197.0,26558.0,140685,0,0
2020-08-04,26561.0,26744.0,26439.0,26717.0,145516,0,0
2020-08-05,26749.0,27114.0,26666.0,27055.0,155148,0,0
2020-08-06,27067.0,27301.0,26924.0,27285.0,177413,0,0
2020-08-07,27292.0,27371.0,27105.0,27333.0,188769,0,0
2020-08-10,27364.0,27713.0,27260.0,27679.0,169115,0,0
2020-08-11,27690.0,28069.0,27532.0,27614.0,236391,0,0
2020-08-12,27700.0,27963.0,27612.0,27866.0,162035,0,0
2020-08-13,27858.0,27933.0,27708.0,27823.0,141138,0,0
2020-08-14,27828.0,27911.0,27592.0,27792.0,150506,0,0
2020-08-17,27840.0,27928.0,27736.0,27775.0,111616,0,0
2020-08-18,27779.0,27904.0,27596.0,27717.0,142732,0,0
2020-08-19,27744.0,27855.0,27560.0,27632.0,159840,0,0
2020-08-20,27645.0,27717.0,27392.0,27669.0,161159,0,0
2020-08-21,27676.0,27904.0,27473.0,27859.0,175756,0,0
2020-08-24,27900.0,28266.0,27877.0,28239.0,157196,0,0
2020-08-25,28244.0,28480.0,28042.0,28193.0,184066,0,0
2020-08-26,28215.0,28339.0,28095.0,28312.0,144026,0,0
2020-08-27,28312.0,28590.0,28181.0,28468.0,210284,0,0
2020-08-28,28515.0,28718.0,28442.0,28611.0,147833,0,0
2020-08-31,28679.0,28783.0,28333.0,28416.0,187254,0,0
2020-09-01,28379.0,28654.0,28257.0,28622.0,165105,0,0
2020-09-02,28637.0,29152.0,28611.0,29090.0,213540,0,0
2020-09-03,29076.0,29180.0,28052.0,28351.0,328250,0,0
2020-09-04,28301.0,28592.0,27643.0,28074.0,389756,0,0
2020-09-08,28136.0,28404.0,27440.0,27525.0,383743,0,0
2020-09-09,27376.0,28196.0,27185.0,27972.0,220385,0,0
2020-09-10,27944.0,28159.0,27432.0,27545.0,228783,0,0
2020-09-11,27564.0,27828.0,27440.0,27612.0,112998,0,0
2020-09-14,27706.0,28086.0,27699.0,27993.0,75178,0,0
2020-09-15,27978.0,28245.0,27933.0,28027.0,50836,0,0
2020-09-16,28037.0,28367.0,27965.0,28054.0,31925,0,0
2020-09-17,28069.0,28112.0,27550.0,27938.0,36703,0,0
2020-09-18,27900.0,27995.0,27762.0,27807.30078125,215692,0,0
2020-09-21,27568.0,27663.0,26584.0,27055.0,264286,0,0
2020-09-22,27000.0,27207.0,26858.0,27143.0,199343,0,0
2020-09-23,27219.0,27392.0,26586.0,26685.0,235983,0,0
2020-09-24,26690.0,26971.0,26407.0,26715.0,254511,0,0
2020-09-25,26772.0,27123.0,26424.0,27043.0,213697,0,0
2020-09-28,27060.0,27600.0,27060.0,27482.0,181940,0,0
2020-09-29,27498.0,27619.0,27213.0,27408.0,175150,0,0
2020-09-30,27354.0,27904.0,27039.0,27664.0,297638,0,0
2020-10-01,27606.0,27962.0,27543.0,27689.0,267513,0,0
2020-10-02,27680.0,27741.0,27109.0,27565.0,281065,0,0
2020-10-05,27740.0,28042.0,27646.0,27995.0,169813,0,0
2020-10-06,28010.0,28232.0,27531.0,27700.0,287020,0,0
2020-10-07,27568.0,28250.0,27539.0,28179.0,193674,0,0
2020-10-08,28179.0,28452.0,28151.0,28310.0,179037,0,0
2020-10-09,28378.0,28570.0,28324.0,28518.0,169790,0,0
2020-10-12,28518.0,28846.0,28433.0,28798.0,173932,0,0
2020-10-13,28807.0,28824.0,28485.0,28585.0,217669,0,0
2020-10-14,28577.0,28726.0,28343.0,28414.0,198474,0,0
2020-10-15,28405.0,28454.0,28025.0,28386.0,222120,0,0
2020-10-16,28417.0,28732.0,28332.0,28408.0,174908,0,0
2020-10-19,28496.0,28669.0,28025.0,28100.0,156936,0,0
2020-10-20,28182.0,28466.0,28048.0,28182.0,170395,0,0
2020-10-21,28187.0,28378.0,28077.0,28134.0,170677,0,0
2020-10-22,28130.0,28313.0,27896.0,28268.0,152049,0,0
2020-10-23,28313.0,28392.0,28045.0,28189.0,132127,0,0
2020-10-26,28150.0,28150.0,27259.0,27581.0,231099,0,0
2020-10-27,27581.0,27713.0,27232.0,27365.0,177038,0,0
2020-10-28,27241.0,27267.0,26390.0,26409.0,335786,0,0
2020-10-29,26482.0,26803.0,26162.0,26557.0,288636,0,0
2020-10-30,26303.0,26533.0,25953.0,26394.0,299846,0,0
2020-11-02,26372.0,26938.0,26172.0,26796.0,218401,0,0
2020-11-03,26852.0,27534.0,26807.0,27376.0,179266,0,0
2020-11-04,27401.0,28194.0,26903.0,27735.0,309164,0,0
2020-11-05,27832.0,28390.0,27648.0,28297.0,193707,0,0
2020-11-06,28319.0,28457.0,27966.0,28204.0,207262,0,0
2020-11-09,28386.0,30000.0,28328.0,29048.0,313050,0,0
2020-11-10,29092.0,29389.0,28781.0,29319.0,227543,0,0
2020-11-11,29360.0,29570.0,29184.0,29311.0,167386,0,0
2020-11-12,29366.0,29367.0,28815.0,28992.0,185689,0,0
2020-11-13,29060.0,29483.0,28858.0,29410.0,156897,0,0
2020-11-16,29435.0,29998.0,29435.0,29865.0,164292,0,0
2020-11-17,29892.0,29898.0,29449.0,29720.0,155946,0,0
2020-11-18,29693.0,29896.0,29331.0,29391.0,164844,0,0
2020-11-19,29370.0,29476.0,29182.0,29443.0,161849,0,0
2020-11-20,29270.0,29440.0,29123.0,29212.0,148845,0,0
2020-11-23,29133.0,29621.0,29116.0,29546.0,154472,0,0
2020-11-24,29560.0,30067.0,29552.0,29998.0,153621,0,0
2020-11-25,30029.0,30165.0,29757.0,29828.0,138712,0,0
2020-11-27,29862.0,29978.0,29696.0,29874.0,98409,0,0
2020-11-30,29914.0,29972.0,29428.0,29629.0,171262,0,0
2020-12-01,29680.0,30057.0,29614.0,29804.0,170022,0,0
2020-12-02,29765.0,29907.0,29589.0,29868.0,146361,0,0
2020-12-03,29886.0,30092.0,29755.0,29932.0,155243,0,0
2020-12-04,29945.0,30216.0,29935.0,30198.0,120262,0,0
2020-12-07,30174.0,30265.0,29954.0,30057.0,131544,0,0
2020-12-08,29988.0,30237.0,29852.0,30170.0,145645,0,0
2020-12-09,30206.0,30309.0,29946.0,30063.0,187331,0,0
2020-12-10,30062.0,30149.0,29868.0,30010.0,155176,0,0
2020-12-11,30043.0,30089.0,29721.0,30033.0,105656,0,0
2020-12-14,30134.0,30325.0,29848.0,29865.0,87520,0,0
2020-12-15,29938.0,30241.0,29840.0,30203.0,62640,0,0
2020-12-16,30238.0,30321.0,30084.0,30161.0,28502,0,0
2020-12-17,30172.0,30340.0,30150.0,30293.0,19479,0,0
2020-12-18,30289.0,30390.0,30170.0,30363.109375,168183,0,0
2020-12-21,30300.0,30333.0,29318.0,30113.0,278388,0,0
2020-12-22,30100.0,30150.0,29879.0,29912.0,153134,0,0
2020-12-23,29903.0,30182.0,29735.0,30034.0,130351,0,0
2020-12-24,30083.0,30151.0,29997.0,30109.0,51433,0,0
2020-12-28,30028.0,30418.0,29956.0,30305.0,111131,0,0
2020-12-29,30318.0,30502.0,30166.0,30238.0,116977,0,0
2020-12-30,30273.0,30416.0,30211.0,30302.0,96134,0,0
2020-12-31,30328.0,30526.0,30230.0,30497.0,82990,0,0
2021-01-04,30481.0,30691.0,29760.0,30104.0,266253,0,0
2021-01-05,30108.0,30393.0,29974.0,30285.0,188607,0,0
2021-01-06,30287.0,30912.0,30154.0,30720.0,314928,0,0
2021-01-07,30790.0,31087.0,30696.0,30942.0,167866,0,0
2021-01-08,30951.0,31148.0,30687.0,30993.0,190440,0,0
2021-01-11,30970.0,31022.0,30638.0,30902.0,166354,0,0
2021-01-12,30928.0,31012.0,30777.0,30974.0,128914,0,0
2021-01-13,30956.0,31060.0,30869.0,30959.0,131905,0,0
2021-01-14,30990.0,31116.0,30882.0,30909.0,127416,0,0
2021-01-15,30905.0,30957.0,30506.0,30720.0,198844,0,0
2021-01-19,30628.0,30982.0,30605.0,30828.0,191002,0,0
2021-01-20,30850.0,31134.0,30772.0,31096.0,140795,0,0
2021-01-21,31064.0,31188.0,31016.0,31082.0,120350,0,0
2021-01-22,31058.0,31086.0,30791.0,30909.0,141819,0,0
2021-01-25,30920.0,31015.0,30457.0,30868.0,239889,0,0
2021-01-26,30853.0,31017.0,30666.0,30842.0,153216,0,0
2021-01-27,30848.0,30884.0,30053.0,30189.0,276292,0,0
2021-01-28,30190.0,30843.0,29950.0,30507.0,297296,0,0
2021-01-29,30445.0,30521.0,29754.0,29879.0,316406,0,0
2021-02-01,29810.0,30235.0,29552.0,30110.0,170384,0,0
2021-02-02,30122.0,30738.0,30070.0,30586.0,153450,0,0
2021-02-03,30609.0,30720.0,30412.0,30627.0,130699,0,0
2021-02-04,30694.0,30990.0,30542.0,30950.0,114243,0,0
2021-02-05,30968.0,31149.0,30924.0,31042.0,120889,0,0
2021-02-08,31126.0,31296.0,31050.0,31268.0,110823,0,0
2021-02-09,31294.0,31340.0,31144.0,31278.0,101801,0,0
2021-02-10,31318.0,31451.0,31119.0,31328.0,157714,0,0
2021-02-11,31370.0,31465.0,31168.0,31359.0,135567,0,0
2021-02-12,31350.0,31420.0,31216.0,31397.0,111287,0,0
2021-02-16,31425.0,31662.0,31373.0,31458.0,184813,0,0
2021-02-17,31470.0,31581.0,31269.0,31549.0,179745,0,0
2021-02-18,31555.0,31632.0,31228.0,31431.0,194049,0,0
2021-02-19,31445.0,31583.0,31302.0,31433.0,159132,0,0
2021-02-22,31460.0,31592.0,31190.0,31466.0,214656,0,0
2021-02-23,31500.0,31615.0,31103.0,31492.0,295740,0,0
2021-02-24,31481.0,31964.0,31322.0,31916.0,247680,0,0
2021-02-25,31939.0,32033.0,31247.0,31371.0,332307,0,0
2021-02-26,31308.0,31456.0,30803.0,30912.0,372581,0,0
2021-03-01,30981.0,31637.0,30934.0,31509.0,207992,0,0
2021-03-02,31537.0,31587.0,31281.0,31358.0,207247,0,0
2021-03-03,31364.0,31609.0,31216.0,31236.0,255151,0,0
2021-03-04,31259.0,31436.0,30512.0,30878.0,410089,0,0
2021-03-05,30899.0,31545.0,30641.0,31465.0,342921,0,0
2021-03-08,31562.0,32114.0,31287.0,31776.0,289385,0,0
2021-03-09,31857.0,32118.0,31792.0,31811.0,202658,0,0
2021-03-10,31868.0,32373.0,31727.0,32279.0,216993,0,0
2021-03-11,32352.0,32641.0,32254.0,32479.0,165767,0,0
2021-03-12,32494.0,32822.0,32389.0,32772.0,110352,0,0
2021-03-15,32834.0,32967.0,32624.0,32957.0,67981,0,0
2021-03-16,32941.0,32972.0,32773.0,32835.0,53893,0,0
2021-03-17,32862.0,33053.0,32780.0,33017.0,38627,0,0
2021-03-18,33024.0,33233.0,32842.0,32880.0,35814,0,0
2021-03-19,32899.0,32994.0,32807.859375,32807.859375,210458,0,0
2021-03-22,32467.0,32688.0,32314.0,32619.0,151375,0,0
2021-03-23,32644.0,32689.0,32235.0,32306.0,180140,0,0
2021-03-24,32348.0,32669.0,32232.0,32319.0,206190,0,0
2021-03-25,32338.0,32569.0,31951.0,32501.0,254556,0,0
2021-03-26,32554.0,32984.0,32496.0,32954.0,188389,0,0
2021-03-29,32951.0,33134.0,32746.0,33032.0,195237,0,0
2021-03-30,33063.0,33129.0,32859.0,32925.0,166336,0,0
2021-03-31,32938.0,33045.0,32866.0,32898.0,140701,0,0
2021-04-01,32912.0,33060.0,32842.0,33037.0,139328,0,0
2021-04-05,33236.0,33504.0,33157.0,33415.0,120599,0,0
2021-04-06,33417.0,33454.0,33266.0,33315.0,136526,0,0
2021-04-07,33333.0,33407.0,33233.0,33328.0,129135,0,0
2021-04-08,33344.0,33464.0,33227.0,33390.0,122888,0,0
2021-04-09,33451.0,33694.0,33371.0,33682.0,131737,0,0
2021-04-12,33660.0,33686.0,33550.0,33631.0,127100,0,0
2021-04-13,33647.0,33712.0,33431.0,33570.0,159142,0,0
2021-04-14,33575.0,33800.0,33519.0,33624.0,169919,0,0
2021-04-15,33661.0,33962.0,33652.0,33923.0,140823,0,0
2021-04-16,33940.0,34144.0,33880.0,34081.0,123262,0,0
2021-04-19,34015.0,34048.0,33860.0,33958.0,151906,0,0
2021-04-20,33996.0,34066.0,33572.0,33703.0,168388,0,0
2021-04-21,33692.0,34040.0,33625.0,34016.0,145322,0,0
2021-04-22,33986.0,34039.0,33605.0,33709.0,181670,0,0
2021-04-23,33715.0,34056.0,33608.0,33941.0,137997,0,0
2021-04-26,33954.0,34045.0,33832.0,33877.0,99767,0,0
2021-04-27,33889.0,33973.0,33764.0,33883.0,105771,0,0
2021-04-28,33815.0,33868.0,33690.0,33724.0,111004,0,0
2021-04-29,33716.0,33979.0,33628.0,33951.0,156887,0,0
2021-04-30,33915.0,33941.0,33678.0,33767.0,149370,0,0
2021-05-03,33828.0,34116.0,33823.0,34008.0,126286,0,0
2021-05-04,33991.0,34047.0,33654.0,34020.0,209871,0,0
2021-05-05,34016.0,34219.0,33926.0,34118.0,155840,0,0
2021-05-06,34125.0,34458.0,34074.0,34442.0,171769,0,0
2021-05-07,34449.0,34728.0,34366.0,34686.0,167978,0,0
2021-05-10,34722.0,35000.0,34611.0,34668.0,188758,0,0
2021-05-11,34647.0,34732.0,33983.0,34183.0,312297,0,0
2021-05-12,34143.0,34227.0,33461.0,33508.0,270377,0,0
2021-05-13,33475.0,34093.0,33200.0,33938.0,262419,0,0
2021-05-14,33968.0,34382.0,33922.0,34318.0,164599,0,0
2021-05-17,34320.0,34374.0,34093.0,34256.0,151437,0,0
2021-05-18,34295.0,34423.0,33907.0,33996.0,130449,0,0
2021-05-19,33899.0,33998.0,33402.0,33831.0,244203,0,0
2021-05-20,33781.0,34187.0,33585.0,34028.0,160628,0,0
2021-05-21,34028.0,34372.0,34017.0,34153.0,139425,0,0
2021-05-24,34150.0,34427.0,34101.0,34352.0,102697,0,0
2021-05-25,34397.0,34483.0,34224.0,34271.0,115173,0,0
2021-05-26,34289.0,34417.0,34227.0,34280.0,105514,0,0
2021-05-27,34295.0,34577.0,34170.0,34437.0,142115,0,0
2021-05-28,34556.0,34639.0,34495.0,34513.0,111041,0,0
2021-06-01,34570.0,34827.0,34408.0,34550.0,154685,0,0
2021-06-02,34561.0,34694.0,34484.0,34590.0,109757,0,0
2021-06-03,34595.0,34655.0,34310.0,34567.0,152934,0,0
2021-06-04,34575.0,34755.0,34472.0,34742.0,116011,0,0
2021-06-07,34760.0,34825.0,34558.0,34616.0,117598,0,0
2021-06-08,34623.0,34651.0,34429.0,34586.0,134833,0,0
2021-06-09,34586.0,34647.0,34425.0,34437.0,117432,0,0
2021-06-10,34473.0,34733.0,34389.0,34461.0,151862,0,0
2021-06-11,34459.0,34614.0,34313.0,34462.0,103646,0,0
2021-06-14,34451.0,34558.0,34203.0,34381.0,75560,0,0
2021-06-15,34367.0,34475.0,34192.0,34288.0,58359,0,0
2021-06-16,34295.0,34319.0,33895.0,34017.0,39916,0,0
2021-06-17,33950.0,34081.0,33611.0,33805.0,27519,0,0
2021-06-18,33840.0,33864.0,33424.0703125,33424.0703125,226091,0,0
2021-06-21,33072.0,33808.0,32902.0,33761.0,203032,0,0
2021-06-22,33812.0,33926.0,33627.0,33835.0,132462,0,0
2021-06-23,33864.0,33962.0,33752.0,33759.0,111673,0,0
2021-06-24,33792.0,34177.0,33773.0,34082.0,122505,0,0
2021-06-25,34193.0,34386.0,34133.0,34333.0,108975,0,0
2021-06-28,34398.0,34411.0,34067.0,34164.0,120048,0,0
2021-06-29,34188.0,34363.0,34112.0,34170.0,101887,0,0
2021-06-30,34185.0,34450.0,34006.0,34399.0,132388,0,0
2021-07-01,34448.0,34551.0,34377.0,34514.0,110332,0,0
2021-07-02,34510.0,34714.0,34491.0,34677.0,102663,0,0
2021-07-06,34676.0,34755.0,34241.0,34460.0,183144,0,0
2021-07-07,34394.0,34595.0,34321.0,34568.0,136380,0,0
2021-07-08,34583.0,34592.0,34004.0,34294.0,225077,0,0
2021-07-09,34290.0,34784.0,34140.0,34751.0,156203,0,0
2021-07-12,34765.0,34904.0,34548.0,34875.0,135590,0,0
2021-07-13,34890.0,34915.0,34747.0,34776.0,129206,0,0
2021-07-14,34779.0,34946.0,34667.0,34816.0,127620,0,0
2021-07-15,34798.0,34878.0,34593.0,34864.0,165523,0,0
2021-07-16,34838.0,34975.0,34524.0,34564.0,162512,0,0
2021-07-19,34555.0,34579.0,33623.0,33839.0,293528,0,0
2021-07-20,33918.0,34502.0,33843.0,34400.0,222415,0,0
2021-07-21,34427.0,34739.0,34361.0,34689.0,136891,0,0
2021-07-22,34733.0,34789.0,34557.0,34709.0,117275,0,0
2021-07-23,34768.0,34993.0,34739.0,34951.0,133043,0,0
2021-07-26,34944.0,35072.0,34652.0,35034.0,125683,0,0
2021-07-27,35039.0,35040.0,34762.0,34953.0,167090,0,0
2021-07-28,34844.0,35018.0,34764.0,34834.0,146913,0,0
2021-07-29,34867.0,35061.0,34774.0,34974.0,113206,0,0
2021-07-30,34978.0,34997.0,34756.0,34832.0,151872,0,0
2021-08-02,34872.0,35082.0,34694.0,34721.0,145770,0,0
2021-08-03,34765.0,35009.0,34602.0,34998.0,161421,0,0
2021-08-04,34960.0,35000.0,34674.0,34690.0,145613,0,0
2021-08-05,34716.0,34949.0,34667.0,34943.0,104940,0,0
2021-08-06,34922.0,35137.0,34883.0,35091.0,111981,0,0
2021-08-09,35100.0,35105.0,34940.0,34998.0,101439,0,0
2021-08-10,35016.0,35176.0,34924.0,35155.0,109816,0,0
2021-08-11,35164.0,35394.0,35106.0,35372.0,118032,0,0
2021-08-12,35381.0,35438.0,35255.0,35402.0,109900,0,0
2021-08-13,35429.0,35519.0,35381.0,35420.0,90588,0,0
2021-08-16,35383.0,35547.0,35146.0,35534.0,151693,0,0
2021-08-17,35508.0,35516.0,35034.0,35259.0,200917,0,0
2021-08-18,35212.0,35286.0,34790.0,34887.0,166031,0,0
2021-08-19,34860.0,34934.0,34494.0,34818.0,258172,0,0
2021-08-20,34847.0,35120.0,34569.0,35058.0,161422,0,0
2021-08-23,35031.0,35373.0,35016.0,35281.0,120429,0,0
2021-08-24,35328.0,35403.0,35293.0,35314.0,94288,0,0
2021-08-25,35326.0,35445.0,35229.0,35360.0,109223,0,0
2021-08-26,35384.0,35441.0,35146.0,35160.0,144173,0,0
2021-08-27,35182.0,35428.0,35114.0,35403.0,113732,0,0
2021-08-30,35418.0,35464.0,35329.0,35352.0,109477,0,0
2021-08-31,35395.0,35492.0,35258.0,35340.0,141519,0,0
2021-09-01,35382.0,35494.0,35269.0,35290.0,138543,0,0
2021-09-02,35295.0,35463.0,35219.0,35424.0,128782,0,0
2021-09-03,35425.0,35504.0,35248.0,35353.0,144762,0,0
2021-09-07,35352.0,35476.0,35038.0,35091.0,198672,0,0
2021-09-08,35067.0,35161.0,34885.0,35012.0,189641,0,0
2021-09-09,35009.0,35192.0,34776.0,34870.0,181905,0,0
2021-09-10,34872.0,35113.0,34598.0,34607.0,135320,0,0
2021-09-13,34647.0,34935.0,34601.0,34870.0,110526,0,0
2021-09-14,34916.0,35021.0,34507.0,34583.0,83068,0,0
2021-09-15,34596.0,34885.0,34499.0,34819.0,45034,0,0
2021-09-16,34850.0,34942.0,34537.0,34749.0,32171,0,0
2021-09-17,34743.0,34838.0,34665.0,34696.80078125,186984,0,0
2021-09-20,34400.0,34413.0,33478.0,33839.0,310800,0,0
2021-09-21,33806.0,34236.0,33712.0,33798.0,237057,0,0
2021-09-22,33761.0,34319.0,33638.0,34129.0,217014,0,0
2021-09-23,34153.0,34749.0,34148.0,34644.0,189406,0,0
2021-09-24,34650.0,34734.0,34459.0,34674.0,151185,0,0
2021-09-27,34696.0,34934.0,34652.0,34743.0,147057,0,0
2021-09-28,34733.0,34852.0,34121.0,34175.0,277934,0,0
2021-09-29,34239.0,34451.0,34168.0,34265.0,212633,0,0
2021-09-30,34322.0,34554.0,33688.0,33722.0,236686,0,0
2021-10-01,33752.0,34354.0,33383.0,34167.0,221715,0,0
2021-10-04,34230.0,34293.0,33681.0,33870.0,240260,0,0
2021-10-05,33890.0,34364.0,33684.0,34183.0,194338,0,0
2021-10-06,34208.0,34326.0,33718.0,34291.0,260685,0,0
2021-10-07,34300.0,34854.0,34300.0,34638.0,163048,0,0
2021-10-08,34641.0,34750.0,34532.0,34626.0,160330,0,0
2021-10-11,34614.0,34829.0,34323.0,34376.0,179540,0,0
2021-10-12,34356.0,34486.0,34125.0,34260.0,197787,0,0
2021-10-13,34190.0,34343.0,33984.0,34257.0,200885,0,0
2021-10-14,34248.0,34853.0,34248.0,34784.0,165304,0,0
2021-10-15,34830.0,35198.0,34787.0,35171.0,155286,0,0
2021-10-18,35210.0,35227.0,34906.0,35133.0,137825,0,0
2021-10-19,35121.0,35365.0,35067.0,35323.0,128838,0,0
2021-10-20,35355.0,35541.0,35272.0,35477.0,122202,0,0
2021-10-21,35448.0,35536.0,35308.0,35480.0,131281,0,0
2021-10-22,35476.0,35645.0,35412.0,35557.0,175484,0,0
2021-10-25,35499.0,35670.0,35451.0,35620.0,138321,0,0
2021-10-26,35641.0,35777.0,35618.0,35644.0,177876,0,0
2021-10-27,35646.0,35715.0,35383.0,35389.0,185252,0,0
2021-10-28,35423.0,35681.0,35388.0,35613.0,156534,0,0
2021-10-29,35636.0,35746.0,35486.0,35704.0,156108,0,0
2021-11-01,35796.0,35891.0,35683.0,35800.0,136286,0,0
2021-11-02,35797.0,35971.0,35695.0,35938.0,120742,0,0
2021-11-03,35921.0,36066.0,35771.0,36035.0,134646,0,0
2021-11-04,36027.0,36076.0,35865.0,36009.0,133199,0,0
2021-11-05,35999.0,36375.0,35949.0,36215.0,172245,0,0
2021-11-08,36132.0,36446.0,36123.0,36312.0,116185,0,0
2021-11-09,36289.0,36324.0,36066.0,36209.0,144952,0,0
2021-11-10,36166.0,36255.0,35911.0,35992.0,173328,0,0
2021-11-11,35982.0,36063.0,35823.0,35829.0,119951,0,0
2021-11-12,35870.0,36062.0,35839.0,36013.0,126135,0,0
2021-11-15,36059.0,36178.0,35950.0,36009.0,124976,0,0
2021-11-16,36023.0,36238.0,35946.0,36061.0,139663,0,0
2021-11-17,36074.0,36105.0,35822.0,35867.0,133056,0,0
2021-11-18,35841.0,35961.0,35593.0,35811.0,151562,0,0
2021-11-19,35826.0,35988.0,35486.0,35549.0,172852,0,0
2021-11-22,35592.0,35880.0,35530.0,35571.0,198406,0,0
2021-11-23,35620.0,35793.0,35370.0,35766.0,220528,0,0
2021-11-24,35762.0,35790.0,35532.0,35749.0,149804,0,0
2021-11-25,35778.0,35900.0,35754.0,35781.0,149804,0,0
2021-11-26,35778.0,35900.0,34626.0,34858.0,307938,0,0
